  -1.3056100e+01  -1.2892600e+01   1.6782810e+01
  -1.2992400e+01  -1.3591600e+01   1.8015410e+01
  -1.2019700e+01  -1.3721700e+01   1.6972110e+01
  -1.3980800e+01  -1.3354700e+01   1.8975310e+01
  -1.4914800e+01  -1.3119700e+01   1.9964610e+01
  -1.3774300e+01  -1.4102600e+01   2.0200010e+01
  -1.1909100e+01  -1.4437800e+01   1.8227910e+01
  -1.2870100e+01  -1.4292000e+01   1.9248510e+01
  -1.5566700e+01  -6.2377000e+00   1.0400710e+01
  -1.5051000e+01  -5.6233000e+00   9.1939100e+00
  -1.4440300e+01  -5.1290000e+00   8.0797800e+00
  -1.4503300e+01  -6.8502000e+00   9.8130100e+00
  -1.3942300e+01  -6.4208000e+00   8.7518100e+00
  -1.7603500e+01  -5.1584000e+00   1.1904910e+01
  -1.6975500e+01  -6.3600000e+00   1.2339210e+01
  -1.4994100e+01  -7.3548000e+00   1.0945510e+01
  -1.6578400e+01  -5.7179000e+00   1.1128210e+01
  -1.5957100e+01  -6.9133000e+00   1.1626910e+01
  -1.6545500e+01  -3.9107000e+00   9.4464100e+00
  -1.5762000e+01  -3.0864000e+00   7.9549200e+00
  -1.4923900e+01  -2.8087000e+00   6.9028100e+00
  -1.5547800e+01  -4.3207000e+00   8.6232100e+00
  -1.4667000e+01  -4.0239000e+00   7.4445700e+00
  -1.8122800e+01  -3.9367000e+00   1.1446510e+01
  -1.9123500e+01  -3.2937000e+00   1.2275110e+01
  -1.7544300e+01  -3.2881000e+00   1.0175310e+01
  -1.6080500e+01  -5.0706000e+00   9.8783100e+00
  -1.7122800e+01  -4.5229000e+00   1.0666710e+01
  -1.1420500e+01  -4.8091000e+00   5.0577600e+00
  -1.2726600e+01  -4.2104000e+00   5.7323800e+00
  -1.3123800e+01  -2.8991000e+00   5.2832800e+00
  -1.1939700e+01  -3.6237000e+00   4.7152000e+00
  -1.1069200e+01  -3.0830000e+00   3.7821500e+00
  -1.0755900e+01  -5.9465000e+00   5.3884700e+00
  -1.0083900e+01  -7.1307000e+00   5.8945500e+00
  -9.8578000e+00  -3.4646000e+00   3.1669000e+00
  -1.0631200e+01  -4.2448000e+00   4.1017100e+00
  -1.0063000e+01  -5.3746000e+00   4.4387500e+00
  -1.2755300e+01  -7.1469000e+00   8.2619100e+00
  -1.3379000e+01  -7.5977000e+00   9.3912100e+00
  -1.3856400e+01  -3.5708000e+00   6.3361300e+00
  -1.3445300e+01  -5.9138000e+00   7.7467800e+00
  -1.3457700e+01  -4.8380000e+00   6.8538100e+00
  -1.1856000e+01  -7.1150000e+00   7.3696200e+00
  -1.0711000e+01  -7.7048000e+00   6.9605200e+00
  -1.1324800e+01  -6.5357000e+00   6.3540500e+00
  -1.2118700e+01  -5.3687000e+00   6.0495700e+00
  -1.2538900e+01  -6.0676000e+00   7.0136300e+00
  -2.1772400e+01  -4.9315000e+00   1.8453210e+01
  -2.1143200e+01  -4.6961000e+00   1.6935610e+01
  -2.2461700e+01  -2.8132000e+00   1.7297210e+01
  -2.2074100e+01  -3.9067000e+00   1.7762110e+01
  -2.1652400e+01  -3.4241000e+00   1.6423410e+01
  -2.0388800e+01  -6.8448000e+00   1.8413310e+01
  -2.0232800e+01  -6.1065000e+00   1.7083010e+01
  -2.0537500e+01  -3.2490000e+00   1.4336410e+01
  -2.0985600e+01  -5.6756000e+00   1.7893610e+01
  -2.0829300e+01  -4.0097000e+00   1.5588010e+01
  -2.2995900e+01  -4.5124000e+00   2.0495310e+01
  -2.2500600e+01  -5.6612000e+00   2.1034210e+01
  -2.3410700e+01  -3.3827000e+00   1.9952410e+01
  -2.2632500e+01  -4.0580000e+00   1.9096110e+01
  -2.3039200e+01  -2.8383000e+00   1.8499310e+01
  -2.1152000e+01  -7.4483000e+00   2.0913010e+01
  -2.0600100e+01  -7.4238000e+00   1.9724210e+01
  -2.1628200e+01  -6.4366000e+00   2.0303510e+01
  -2.1262300e+01  -6.1663000e+00   1.9127210e+01
  -2.2167300e+01  -5.2641000e+00   1.9713010e+01
  -1.9282000e+01  -5.8476000e+00   1.5123310e+01
  -1.9386700e+01  -6.6183000e+00   1.6281410e+01
  -1.9681100e+01  -7.9909000e+00   1.8838210e+01
  -1.8625600e+01  -7.8340000e+00   1.6723710e+01
  -1.9540200e+01  -7.3215000e+00   1.7539110e+01
  -1.8608700e+01  -4.5423000e+00   1.2682110e+01
  -1.9593300e+01  -3.9107000e+00   1.3508210e+01
  -2.0221400e+01  -5.2776000e+00   1.5994010e+01
  -1.8989200e+01  -5.1872000e+00   1.3900110e+01
  -1.9945100e+01  -4.5807000e+00   1.4726510e+01
  -1.7271300e+01  -7.0083000e+00   1.3512210e+01
  -1.6193500e+01  -7.5758000e+00   1.2738510e+01
  -1.7522200e+01  -7.6600000e+00   1.4718410e+01
  -1.8297800e+01  -6.4400000e+00   1.4314110e+01
  -1.8482900e+01  -7.1376000e+00   1.5497210e+01
  -1.7997000e+01  -5.7900000e+00   1.3114810e+01
  -9.8243000e+00  -3.5416000e+00   1.7799410e+01
  -1.0217700e+01  -3.8723000e+00   1.9150210e+01
  -1.1212300e+01  -3.1940000e+00   1.9925510e+01
  -1.0516000e+01  -4.1925000e+00   2.0469610e+01
  -9.5774000e+00  -4.9083000e+00   2.0291710e+01
  -1.7900500e+01  -2.0499000e+00   9.7618100e+00
  -1.8214700e+01  -5.9200000e-01   9.3137100e+00
  -1.8917900e+01   7.9350000e-01   9.5337100e+00
  -1.7297000e+01  -4.3540000e-01   8.1775500e+00
  -1.8025600e+01   7.3850000e-01   8.5148100e+00
  -1.6772500e+01  -2.7936000e+00   8.8962100e+00
  -1.6319000e+01  -1.8016000e+00   7.7903300e+00
  -1.6355600e+01  -5.2300000e-01   7.2081200e+00
  -1.7279500e+01  -1.5735000e+00   8.7351100e+00
  -1.7073300e+01   7.5510000e-01   7.4699200e+00
  -2.0301300e+01  -1.4186000e+00   1.2509410e+01
  -2.0107900e+01  -2.6111000e+00   1.3109510e+01
  -2.1412900e+01   5.6520000e-01   1.2974810e+01
  -2.0541000e+01   1.8900000e-02   1.2005210e+01
  -1.9939800e+01   7.9590000e-01   1.0816210e+01
  -1.9437800e+01  -2.0698000e+00   1.1757710e+01
  -1.8517200e+01  -2.7163000e+00   1.0993110e+01
  -1.8815100e+01  -1.4433000e+00   1.0526510e+01
  -1.9154300e+01  -1.9630000e-01   1.0273410e+01
  -1.9755000e+01  -7.3110000e-01   1.1331710e+01
  -2.2822300e+01  -8.4960000e-01   1.6190110e+01
  -2.2240600e+01  -2.0949000e+00   1.6180110e+01
  -2.1064300e+01  -1.8492000e+00   1.3972710e+01
  -2.1981100e+01  -1.2918000e+00   1.5049410e+01
  -2.1397900e+01  -2.6385000e+00   1.5200510e+01
  -2.4442800e+01  -1.1873000e+00   1.9850710e+01
  -2.4222500e+01  -2.4694000e+00   2.0743610e+01
  -2.3785600e+01  -2.2732000e+00   1.9498710e+01
  -2.3049500e+01  -1.7034000e+00   1.7358610e+01
  -2.3720200e+01  -1.4707000e+00   1.8521410e+01
  -2.3636600e+01  -5.2130000e-01   1.7493810e+01
  -2.3437900e+01   3.0810000e-01   1.6503910e+01
  -2.1057400e+01  -7.2100000e-01   1.3167610e+01
  -2.2630800e+01   1.5580000e-01   1.5160610e+01
  -2.1818000e+01  -3.5330000e-01   1.4127610e+01
  -2.5087800e+01  -5.4990000e-01   2.0761010e+01
  -2.5667100e+01   6.6610000e-01   2.1071410e+01
  -2.4987900e+01   2.5660000e-01   1.9788110e+01
  -2.4332100e+01  -2.2680000e-01   1.8705810e+01
  -2.4184500e+01   7.6030000e-01   1.7647010e+01
  -1.9512900e+01   1.9413000e+00   9.8529100e+00
  -1.8639400e+01   2.0499000e+00   8.7846100e+00
  -1.6250200e+01   3.0315000e+00   6.2272400e+00
  -1.7711100e+01   2.0413000e+00   7.7837600e+00
  -1.6746100e+01   1.9724000e+00   6.8313900e+00
  -2.1199200e+01   2.7346000e+00   1.1782910e+01
  -2.1960300e+01   3.2398000e+00   1.2729710e+01
  -2.0893600e+01   1.3378000e+00   1.1852610e+01
  -1.9946400e+01   3.2261000e+00   1.0043610e+01
  -2.0388400e+01   2.1794000e+00   1.0862410e+01
  -1.8250700e+01   3.3509000e+00   8.1048200e+00
  -1.8903500e+01   4.6135000e+00   8.6794100e+00
  -1.6978800e+01   4.7213000e+00   6.8100300e+00
  -1.7906800e+01   4.6707000e+00   7.6683500e+00
  -1.7257600e+01   3.3626000e+00   7.1212000e+00
  -2.1462000e+01   4.1938000e+00   1.1805210e+01
  -2.2218900e+01   4.6879000e+00   1.2787810e+01
  -2.0689500e+01   3.7204000e+00   1.0860310e+01
  -1.9170900e+01   3.3304000e+00   9.1070100e+00
  -1.9902100e+01   4.6397000e+00   9.7784100e+00
  -2.4696800e+01   2.1284000e+00   1.7833910e+01
  -2.4861100e+01   1.1665000e+00   1.8780710e+01
  -2.5508600e+01   1.5387000e+00   1.9987910e+01
  -2.5372900e+01   2.5172000e+00   1.9039110e+01
  -2.6125400e+01   1.9123000e+00   2.1200210e+01
  -2.5127700e+01   3.4574000e+00   1.8049610e+01
  -2.4826300e+01   4.3743000e+00   1.7110310e+01
  -2.6390900e+01   4.1732000e+00   2.0473510e+01
  -2.6018700e+01   2.8662000e+00   2.0296810e+01
  -2.5797000e+01   3.8433000e+00   1.9291210e+01
  -2.2237700e+01   1.0148000e+00   1.4017410e+01
  -2.1756500e+01   1.8791000e+00   1.2892210e+01
  -2.3303600e+01   1.2190000e+00   1.5710010e+01
  -2.2959800e+01   1.8664000e+00   1.4778110e+01
  -2.4000100e+01   1.7306000e+00   1.6701110e+01
  -2.2548600e+01   2.5164000e+00   1.3851410e+01
  -2.2671400e+01   3.7873000e+00   1.3650810e+01
  -2.3320200e+01   3.5644000e+00   1.4735610e+01
  -2.3668600e+01   2.6432000e+00   1.5657210e+01
  -2.4410200e+01   3.0599000e+00   1.6823010e+01
  -2.4080100e+01   4.0098000e+00   1.5883210e+01
  -1.3335200e+01  -1.4547000e+00   4.7816000e+00
  -1.4537900e+01  -1.0464000e+00   5.6533200e+00
  -1.4167800e+01  -2.2392000e+00   5.8581400e+00
  -1.5447700e+01  -3.7180000e-01   6.2345400e+00
  -1.5402500e+01  -1.6426000e+00   6.7450900e+00
  -1.2923300e+01  -4.0000000e-02   4.0416400e+00
  -1.3744000e+01   9.9900000e-01   4.4468900e+00
  -1.6078100e+01   7.6410000e-01   6.4774200e+00
  -1.3966100e+01  -2.1730000e-01   4.8936600e+00
  -1.4914500e+01   6.1800000e-01   5.4732900e+00
  -1.0189700e+01  -2.2923000e+00   2.8698900e+00
  -9.6382000e+00  -1.2825000e+00   2.2523900e+00
  -1.2320100e+01  -2.3501000e+00   4.3590400e+00
  -1.1394300e+01  -1.9464000e+00   3.5171300e+00
  -1.2232800e+01  -1.0402000e+00   3.7985700e+00
  -1.0903900e+01  -1.0229000e+00   2.9049500e+00
  -1.0466400e+01   5.3400000e-02   2.4423100e+00
  -1.1682200e+01   1.1830000e-01   3.1549100e+00
  -9.7896000e+00   9.7610000e-01   1.2922710e+01
  -9.6952000e+00  -3.3260000e-01   1.3669610e+01
  -1.1490700e+01  -9.8790000e-01   1.7077210e+01
  -1.0800800e+01  -2.1822000e+00   1.7361510e+01
  -9.6155000e+00  -1.4642000e+00   1.4600110e+01
  -1.0432900e+01  -1.5786000e+00   1.5956410e+01
  -9.9362000e+00  -2.7142000e+00   1.6648410e+01
  -1.2756900e+01  -1.4974000e+00   2.0540510e+01
  -1.2046800e+01  -2.6647000e+00   2.0879610e+01
  -1.0921900e+01  -2.7887000e+00   1.8572510e+01
  -1.1721100e+01  -1.5593000e+00   1.8281810e+01
  -1.1906400e+01  -2.1027000e+00   1.9526010e+01
  -1.2161900e+01   4.9870000e-01   1.6719310e+01
  -1.1376700e+01   5.8110000e-01   1.5306610e+01
  -1.0550800e+01   6.5720000e-01   1.4059110e+01
  -1.1261500e+01  -4.3040000e-01   1.6040010e+01
  -1.0494000e+01  -5.0430000e-01   1.4894610e+01
  -1.3916000e+01   8.8680000e-01   2.0018410e+01
  -1.3381200e+01  -3.2450000e-01   2.0289810e+01
  -1.3186900e+01   3.2330000e-01   1.8961310e+01
  -1.2583600e+01  -9.0860000e-01   1.9216210e+01
  -1.2370400e+01  -2.5630000e-01   1.7918710e+01
  -1.2447100e+01   1.1640000e+00   3.4966000e+00
  -1.2106100e+01   2.5061000e+00   3.2337600e+00
  -9.8810000e+00   1.0630000e+00   2.0604500e+00
  -1.1179800e+01   1.4370000e+00   2.7158900e+00
  -1.0027300e+01   2.2073000e+00   2.1502900e+00
  -1.4605700e+01   1.8856000e+00   4.9912300e+00
  -1.5629300e+01   1.8956000e+00   5.8310700e+00
  -1.3263600e+01   2.1043000e+00   3.9698500e+00
  -1.4103600e+01   2.9242000e+00   4.5284000e+00
  -9.8005000e+00   2.3720000e+00   1.2323210e+01
  -1.3042000e+01   3.4657000e+00   3.8372400e+00
  -1.1898600e+01   3.9580000e+00   3.2275400e+00
  -9.6642000e+00   3.4139000e+00   2.1046600e+00
  -1.0980400e+01   2.9689000e+00   2.6510900e+00
  -1.0674800e+01   4.3485000e+00   2.6891000e+00
  -1.5165600e+01   3.2943000e+00   5.3185000e+00
  -1.6070500e+01   4.2150000e+00   6.0332400e+00
  -1.4105900e+01   4.2013000e+00   4.5699200e+00
  -1.0598700e+01   3.3793000e+00   1.2909010e+01
  -9.7374000e+00   3.7816000e+00   1.1927510e+01
  -1.2147500e+01   1.5722000e+00   1.5813810e+01
  -1.2903700e+01   1.9990000e+00   1.6798210e+01
  -1.3010800e+01   4.5067000e+00   1.5749710e+01
  -1.2737100e+01   3.0674000e+00   1.5869010e+01
  -1.2220700e+01   3.8717000e+00   1.4781010e+01
  -1.1316100e+01   1.6493000e+00   1.4504110e+01
  -1.0583800e+01   1.9932000e+00   1.3383510e+01
  -1.1452100e+01   4.3281000e+00   1.3714710e+01
  -1.2002400e+01   2.5829000e+00   1.4988710e+01
  -1.1359500e+01   2.9988000e+00   1.3938810e+01
  -1.4478700e+01   2.1969000e+00   2.0000110e+01
  -1.4569100e+01   1.4567000e+00   2.1087010e+01
  -1.5484600e+01   4.7108000e+00   2.0434810e+01
  -1.5018800e+01   3.4525000e+00   2.0214810e+01
  -1.4822400e+01   4.3282000e+00   1.9109910e+01
  -1.3789200e+01   1.6529000e+00   1.8862610e+01
  -1.3013100e+01   1.0799000e+00   1.7782810e+01
  -1.3653900e+01   2.5163000e+00   1.7830210e+01
  -1.4354700e+01   3.0196000e+00   1.8950310e+01
  -1.3439900e+01   3.4522000e+00   1.6843710e+01
  -1.4155900e+01   3.9408000e+00   1.7922410e+01
  -6.4774000e+00  -1.3992500e+01   1.2056610e+01
  -8.3244000e+00  -1.3611000e+01   1.2868210e+01
  -9.4162000e+00  -1.2940100e+01   1.2750510e+01
  -7.5711000e+00  -1.3320500e+01   1.1778810e+01
  -6.6777000e+00  -1.3089600e+01   1.0765510e+01
  -5.3314000e+00  -1.4637600e+01   1.2375810e+01
  -4.5884000e+00  -1.4325200e+01   1.1468910e+01
  -5.5400000e+00  -1.2956400e+01   9.8616100e+00
  -5.6202000e+00  -1.3725900e+01   1.1082510e+01
  -4.4490000e+00  -1.3617200e+01   1.0299410e+01
  -8.9917000e+00  -1.4624100e+01   1.5249210e+01
  -7.8622000e+00  -1.5206400e+01   1.5260710e+01
  -9.3102000e+00  -1.3714700e+01   1.3947810e+01
  -8.1660000e+00  -1.4412200e+01   1.4099410e+01
  -7.2146000e+00  -1.4282900e+01   1.3083810e+01
  -5.6113000e+00  -1.5715900e+01   1.4427510e+01
  -4.2544000e+00  -1.6265500e+01   1.4594710e+01
  -4.6705000e+00  -1.5512600e+01   1.3494010e+01
  -6.0207000e+00  -1.4936300e+01   1.3324910e+01
  -6.9358000e+00  -1.5085500e+01   1.4261210e+01
  -7.5667000e+00  -1.7541200e+01   1.9658710e+01
  -6.2789000e+00  -1.7153700e+01   1.7664510e+01
  -5.0517000e+00  -1.7802400e+01   1.8023110e+01
  -6.2397000e+00  -1.7748800e+01   1.8854610e+01
  -4.9933000e+00  -1.8442700e+01   1.9299810e+01
  -8.7080000e+00  -1.7373400e+01   2.0512110e+01
  -7.5594000e+00  -1.8125600e+01   2.0915010e+01
  -4.4437000e+00  -1.9241800e+01   2.0610610e+01
  -6.4693000e+00  -1.8212600e+01   2.0029710e+01
  -5.5235000e+00  -1.8807600e+01   2.0486310e+01
  -7.5502000e+00  -1.5895800e+01   1.6283510e+01
  -8.7327000e+00  -1.5457500e+01   1.6561910e+01
  -6.5730000e+00  -1.5839400e+01   1.5350110e+01
  -6.3341000e+00  -1.6538400e+01   1.6489110e+01
  -5.2924000e+00  -1.6452400e+01   1.5564310e+01
  -8.6522000e+00  -1.6182400e+01   1.7910310e+01
  -8.7393000e+00  -1.6795100e+01   1.9285310e+01
  -7.5068000e+00  -1.7019700e+01   1.8495010e+01
  -5.1208000e+00  -1.7152800e+01   1.6788910e+01
  -7.5015000e+00  -1.6459000e+01   1.7345810e+01
  -7.1002000e+00  -8.8411000e+00   5.5513100e+00
  -6.1990000e+00  -8.3752000e+00   4.6102400e+00
  -4.9211000e+00  -9.0543000e+00   4.7199200e+00
  -5.9121000e+00  -9.4602000e+00   5.5744700e+00
  -4.7015000e+00  -1.0092000e+01   5.7394100e+00
  -8.2356000e+00  -8.8077000e+00   6.2304500e+00
  -9.5042000e+00  -8.2555000e+00   6.5618500e+00
  -4.5624000e+00  -1.1041800e+01   6.8019200e+00
  -7.0188000e+00  -9.7296000e+00   6.4742900e+00
  -5.8138000e+00  -1.0419300e+01   6.6148500e+00
  -5.5212000e+00  -6.8643000e+00   3.0344600e+00
  -7.6265000e+00  -6.2353000e+00   3.5396900e+00
  -4.3379000e+00  -6.4278000e+00   2.3309300e+00
  -5.2228000e+00  -7.9580000e+00   3.8054300e+00
  -4.1178000e+00  -7.5083000e+00   3.0587800e+00
  -9.4464000e+00  -6.5337000e+00   4.9002800e+00
  -8.7813000e+00  -7.7091000e+00   5.4906600e+00
  -8.1990000e+00  -6.9435000e+00   4.4248200e+00
  -7.5242000e+00  -7.9006000e+00   4.8718500e+00
  -6.6655000e+00  -7.2445000e+00   3.8339200e+00
  -7.9938000e+00  -1.1520200e+01   9.4097100e+00
  -9.2550000e+00  -1.0799800e+01   9.4201100e+00
  -8.6768000e+00  -1.2651400e+01   1.1627010e+01
  -8.9547000e+00  -1.1708000e+01   1.0444910e+01
  -7.8098000e+00  -1.2408900e+01   1.0555610e+01
  -8.0494000e+00  -9.8483000e+00   7.2818600e+00
  -9.0988000e+00  -9.2844000e+00   7.3860800e+00
  -8.2692000e+00  -1.0587500e+01   8.3613800e+00
  -6.9548000e+00  -1.0635200e+01   7.5234600e+00
  -7.6943000e+00  -6.2778000e+00   2.0809010e+01
  -6.9014000e+00  -1.1438400e+01   8.5372100e+00
  -4.4015000e+00  -1.1953500e+01   7.9108700e+00
  -4.2638000e+00  -1.2841500e+01   9.0774100e+00
  -5.5660000e+00  -1.2169200e+01   8.7501100e+00
  -6.7534000e+00  -1.2274100e+01   9.6057100e+00
  -5.6939000e+00  -1.1324400e+01   7.6809100e+00
  -5.0291000e+00  -6.3701000e+00   1.7920210e+01
  -5.2249000e+00  -6.7693000e+00   1.9233910e+01
  -6.3849000e+00  -6.6065000e+00   2.0007510e+01
  -5.3003000e+00  -7.1957000e+00   2.0608710e+01
  -2.7701000e+00  -1.5253800e+01   1.2222210e+01
  -3.9905000e+00  -1.5136400e+01   1.2507810e+01
  -2.0125000e+00  -1.6570700e+01   1.4231910e+01
  -1.9240000e+00  -1.5878800e+01   1.3011310e+01
  -3.2265000e+00  -1.5979900e+01   1.3608010e+01
  -1.8797000e+00  -1.3755300e+01   9.6729100e+00
  -2.9312000e+00  -1.3146200e+01   9.0426100e+00
  -3.4562000e+00  -1.4503600e+01   1.1259910e+01
  -2.2747000e+00  -1.4500500e+01   1.0883510e+01
  -3.2309000e+00  -1.3793800e+01   1.0081310e+01
  -1.4901000e+00  -1.5186400e+01   1.1784110e+01
  -1.3160000e-01  -1.5067500e+01   1.1470310e+01
  -8.7760000e-01  -1.6437600e+01   1.3772010e+01
  -5.7300000e-01  -1.5778000e+01   1.2617310e+01
   3.7230000e-01  -1.6358200e+01   1.3560410e+01
  -3.9770000e-01  -1.3029500e+01   8.4904700e+00
  -1.7165000e+00  -1.2902400e+01   8.4340300e+00
  -5.9700000e-01  -1.3724200e+01   9.4770100e+00
  -1.0030000e+00  -1.4467500e+01   1.0606210e+01
   3.2530000e-01  -1.4292500e+01   1.0296210e+01
  -2.5381000e+00  -1.8859700e+01   1.8746010e+01
  -1.4132000e+00  -1.8693700e+01   1.8035110e+01
  -3.0290000e-01  -1.8456200e+01   1.7382210e+01
  -1.2201000e+00  -1.9347900e+01   1.9296810e+01
  -1.0870000e-01  -1.9120600e+01   1.8659610e+01
  -3.6588000e+00  -1.8969700e+01   1.9548510e+01
  -3.3360000e+00  -1.9639900e+01   2.0785310e+01
  -1.1249000e+00  -1.9980000e+01   2.0582310e+01
   4.3900000e-02  -1.9785400e+01   1.9970110e+01
  -2.3356000e+00  -1.9494200e+01   1.9974410e+01
  -4.0592000e+00  -1.7001800e+01   1.5849310e+01
  -3.0160000e+00  -1.6808700e+01   1.4989010e+01
  -3.0520000e-01  -1.7048300e+01   1.4780210e+01
  -1.6113000e+00  -1.7274900e+01   1.5378710e+01
  -3.9360000e-01  -1.7753700e+01   1.6050910e+01
  -3.8900000e+00  -1.7687600e+01   1.7082910e+01
  -3.8222000e+00  -1.8337300e+01   1.8337310e+01
  -2.7616000e+00  -1.7519400e+01   1.6210510e+01
  -2.6614000e+00  -1.8202900e+01   1.7489810e+01
  -1.5219000e+00  -1.8003500e+01   1.6721410e+01
  -3.6349000e+00  -9.6489000e+00   4.8975500e+00
  -2.5628000e+00  -9.1412000e+00   4.1371500e+00
  -1.1771000e+00  -9.5610000e+00   4.3798300e+00
  -2.3060000e+00  -1.0139800e+01   5.1193700e+00
   2.6910000e-01  -9.8863000e+00   4.6972000e+00
  -3.4323000e+00  -1.0626100e+01   5.9184100e+00
  -2.1224000e+00  -1.1079900e+01   6.1590500e+00
  -8.2020000e-01  -1.1395600e+01   6.3944400e+00
  -9.5180000e-01  -1.0499000e+01   5.3589200e+00
   3.9110000e-01  -1.0782700e+01   5.6812700e+00
  -2.9887000e+00  -6.8662000e+00   2.3109100e+00
  -1.8343000e+00  -6.0855000e+00   1.6424100e+00
  -8.3470000e-01  -6.8615000e+00   2.0714400e+00
  -1.8231000e+00  -7.4390000e+00   2.5534800e+00
   4.4820000e-01  -7.0753000e+00   2.2298800e+00
  -2.8360000e+00  -8.0656000e+00   3.2072200e+00
  -3.8930000e+00  -8.6020000e+00   3.9361600e+00
  -1.5044000e+00  -8.5527000e+00   3.4400800e+00
  -9.0100000e-02  -8.9375000e+00   3.7436700e+00
  -4.6030000e-01  -7.9264000e+00   2.8550500e+00
  -3.0986000e+00  -1.2391100e+01   8.0439000e+00
  -1.9705000e+00  -1.1993000e+01   7.2643000e+00
  -3.6600000e+00  -6.4794000e+00   1.7301110e+01
  -3.2749000e+00  -1.1535900e+01   6.9786600e+00
  -2.2574000e+00  -6.4606000e+00   1.6722210e+01
  -6.9660000e-01  -1.2254000e+01   7.4660600e+00
   4.5890000e-01  -1.1703600e+01   6.7786500e+00
