60.0459 67.1714 5.29466 
61.3748 67.1887 4.40104 
61.8123 68.265 3.9384 
60.5965 68.3299 4.651 
62.4891 69.1877 14.4188 
62.5835 67.879 15.1657 
60.788 67.2237 18.5733 
61.4779 66.0294 18.8576 
62.6632 66.7474 16.0962 
61.8458 66.633 17.4525 
62.3425 65.4974 18.1445 
59.5218 66.7142 22.0366 
60.2319 65.5469 22.3757 
61.3568 65.4229 20.0686 
60.5576 66.6523 19.7779 
60.3723 66.1089 21.0221 
60.1168 68.7103 18.2154 
60.902 68.7927 16.8027 
61.7279 68.8688 15.5552 
61.0172 67.7812 17.5361 
61.7847 67.7073 16.3907 
58.3627 69.0984 21.5145 
58.8975 67.8871 21.7859 
59.0918 68.5349 20.4574 
59.6951 67.303 20.7123 
59.9083 67.9553 19.4148 
59.8316 69.3756 4.99269 
60.1726 70.7177 4.72985 
62.3977 69.2746 3.55654 
61.0989 69.6486 4.21198 
62.2514 70.4189 3.64638 
57.673 70.0972 6.48732 
56.6494 70.1072 7.32716 
59.0151 70.3159 5.46594 
58.1751 71.1358 6.02449 
62.4782 70.5836 13.8193 
59.2367 71.6773 5.33333 
60.3801 72.1696 4.72363 
62.6145 71.6255 3.60075 
61.2983 71.1805 4.14718 
61.6039 72.5601 4.18519 
57.1131 71.5059 6.81459 
56.2082 72.4266 7.52933 
58.1728 72.4129 6.06601 
61.68 71.5909 14.4051 
62.5413 71.9932 13.4236 
60.1312 69.7838 17.3099 
59.375 70.2106 18.2943 
59.2679 72.7183 17.2458 
59.5416 71.279 17.3651 
60.058 72.0833 16.2771 
60.9626 69.8609 16.0002 
61.6949 70.2048 14.8796 
60.8266 72.5397 15.2108 
60.2763 70.7945 16.4848 
60.9192 71.2104 15.4349 
57.8 70.4085 21.4962 
57.7096 69.6683 22.5831 
56.7941 72.9224 21.9309 
57.2599 71.6641 21.7109 
57.4563 72.5398 20.606 
58.4895 69.8645 20.3587 
59.2656 69.2915 19.2789 
58.6248 70.7279 19.3263 
57.924 71.2312 20.4464 
58.8388 71.6638 18.3398 
58.1228 72.1524 19.4185 
65.8013 54.2191 13.5527 
63.9543 54.6006 14.3643 
62.8625 55.2715 14.2466 
64.7076 54.8911 13.2749 
65.601 55.122 12.2616 
66.9473 53.574 13.8719 
67.6903 53.8864 12.965 
66.7387 55.2552 11.3577 
66.6585 54.4857 12.5786 
67.8297 54.5944 11.7955 
63.287 53.5875 16.7453 
64.4165 53.0052 16.7568 
62.9685 54.4969 15.4439 
64.1127 53.7994 15.5955 
65.0641 53.9287 14.5799 
66.6674 52.4957 15.9236 
68.0243 51.9461 16.0908 
67.6082 52.699 14.9901 
66.258 53.2753 14.821 
65.3429 53.1261 15.7573 
64.712 50.6704 21.1548 
65.9998 51.0579 19.1606 
67.227 50.4092 19.5192 
66.039 50.4628 20.3507 
67.2854 49.7689 20.7959 
63.5707 50.8382 22.0082 
64.7193 50.086 22.4111 
67.835 48.9698 22.1067 
65.8094 49.999 21.5258 
66.7552 49.404 21.9824 
64.7285 52.3158 17.7796 
63.546 52.7541 18.058 
65.7057 52.3722 16.8462 
65.9446 51.6732 17.9852 
66.9863 51.7592 17.0604 
63.6265 52.0292 19.4064 
63.5394 51.4165 20.7814 
64.7719 51.1919 19.9911 
67.1579 51.0588 18.285 
64.7772 51.7526 18.8419 
65.1785 59.3705 7.0474 
66.0797 59.8364 6.10633 
67.3576 59.1573 6.21601 
66.3666 58.7514 7.07056 
67.5772 58.1196 7.2355 
64.0431 59.4039 7.72654 
62.7745 59.9561 8.05794 
67.7163 57.1698 8.29801 
65.2599 58.482 7.97038 
66.4649 57.7923 8.11094 
66.7575 61.3473 4.53055 
64.6522 61.9763 5.03578 
67.9408 61.7838 3.82702 
67.0559 60.2536 5.30152 
68.1609 60.7033 4.55487 
62.8323 61.6779 6.39637 
63.4974 60.5025 6.98675 
64.0797 61.2681 5.92091 
64.7545 60.311 6.36794 
65.6132 60.9671 5.33001 
64.2849 56.6914 10.9058 
63.0237 57.4118 10.9162 
63.6019 55.5602 13.1231 
63.324 56.5036 11.941 
64.4689 55.8027 12.0517 
64.2293 58.3633 8.77795 
63.1799 58.9272 8.88217 
64.0095 57.6241 9.85747 
65.3239 57.5764 9.01955 
64.5844 61.9338 22.3051 
65.3773 56.7732 10.0333 
67.8772 56.2581 9.40696 
68.0149 55.3701 10.5735 
66.7127 56.0424 10.2462 
65.5253 55.9375 11.1018 
66.5848 56.8872 9.177 
67.2496 61.8415 19.4163 
67.0538 61.4423 20.73 
65.8938 61.6051 21.5036 
66.9784 61.0159 22.1048 
69.5086 52.9578 13.7183 
68.2882 53.0752 14.0039 
70.2662 51.6409 15.728 
70.3547 52.3328 14.5074 
69.0522 52.2317 15.1041 
70.399 54.4563 11.169 
69.3475 55.0654 10.5387 
68.8225 53.708 12.756 
70.004 53.7111 12.3796 
69.0478 54.4178 11.5774 
70.7886 53.0252 13.2802 
72.1471 53.1441 12.9664 
71.4011 51.774 15.2681 
71.7057 52.4336 14.1134 
72.651 51.8534 15.0565 
71.881 55.1821 9.98656 
70.5622 55.3092 9.93012 
71.6817 54.4874 10.9731 
71.2757 53.7441 12.1023 
72.604 53.9191 11.7923 
69.7406 49.3519 20.2421 
70.8655 49.5179 19.5312 
71.9758 49.7554 18.8783 
71.0586 48.8637 20.7929 
72.17 49.091 20.1557 
68.6199 49.2419 21.0446 
68.9427 48.5717 22.2814 
71.1538 48.2316 22.0784 
72.3226 48.4262 21.4662 
69.9431 48.7174 21.4705 
68.2195 51.2098 17.3454 
69.2627 51.4029 16.4851 
71.9735 51.1633 16.2763 
70.6674 50.9367 16.8748 
71.8851 50.4579 17.547 
68.3887 50.524 18.579 
68.4565 49.8743 19.8334 
69.5171 50.6922 17.7066 
69.6173 50.0087 18.9859 
70.7568 50.2081 18.2175 
68.6438 58.5627 6.39364 
69.7159 59.0704 5.63324 
71.1016 58.6506 5.87592 
69.9727 58.0718 6.61546 
72.5478 58.3253 6.19329 
68.8464 57.5855 7.4145 
70.1563 57.1317 7.65514 
71.4585 56.816 7.89053 
71.3269 57.7126 6.85501 
72.6698 57.4289 7.17736 
69.29 61.3454 3.807 
70.4444 62.1261 3.1385 
71.444 61.3501 3.56753 
70.4556 60.7726 4.04957 
72.7269 61.1363 3.72597 
69.4427 60.146 4.70331 
68.3857 59.6096 5.43225 
70.7743 59.6589 4.93617 
72.1886 59.2741 5.23976 
71.8184 60.2852 4.35114 
69.1801 55.8205 9.53999 
70.3082 56.2186 8.76039 
68.6187 61.7322 18.7972 
69.0038 56.6757 8.47475 
70.0213 61.751 18.2183 
71.5821 55.9576 8.96215 
72.7376 56.508 8.27474 
71.4875 61.9536 17.5178 
71.0654 61.3818 18.9713 
72.2384 61.5239 18.6134 
69.506 60.8334 20.8831 
69.5987 60.3343 22.3505 
68.2719 60.8649 21.4625 
69.7316 61.2693 19.5558 
68.3733 61.2969 20.1185 
70.6102 60.5058 21.4865 
71.3343 60.1402 22.4553 
72.8093 60.1981 22.3239 
71.9813 60.5589 21.2099 
72.3921 61.0306 19.9393 
70.9528 60.9172 20.2402 
65.5523 63.4677 3.67647 
66.7012 62.544 3.74533 
68.3273 63.9182 2.59565 
66.8252 63.7897 3.05133 
67.8208 62.9238 3.17925 
62.9487 63.5453 4.98837 
63.4722 62.4359 5.38385 
65.6141 62.238 4.37999 
63.5602 64.3882 4.17636 
64.3302 63.2159 4.39064 
66.1755 65.9889 2.49369 
65.2745 67.0593 2.57547 
67.513 66.3043 2.07112 
66.5977 67.3463 2.13846 
67.2055 64.9537 2.48947 
63.9317 66.8783 3.13903 
63.4319 65.6545 3.71731 
64.6228 64.5277 3.57318 
65.8372 64.7439 2.99456 
64.798 65.7897 3.04332 
65.6931 68.4406 2.31834 
64.7637 69.5282 2.61113 
63.104 68.0557 3.31664 
64.4094 68.1531 2.75528 
63.5808 69.2538 3.03587 
65.0367 70.8168 2.65272 
65.4719 72.0832 2.79652 
63.0859 72.7918 3.64843 
63.5831 70.5248 3.09178 
64.0143 71.7524 3.1093 
67.976 67.6321 1.82387 
68.4274 68.9635 1.76291 
67.035 68.7065 1.99018 
67.4657 70.0609 2.02165 
66.0907 69.8064 2.25908 
66.4818 71.1477 2.38455 
67.8801 71.3913 2.22706 
66.9192 72.5046 2.6562 
67.8459 71.2585 10.1812 
68.2583 72.6173 10.1717 
70.7719 64.4413 2.04605 
68.4698 65.3075 2.0996 
69.0433 62.5319 3.11023 
69.4485 64.4359 2.20129 
69.9061 63.323 2.57425 
70.3756 66.8176 1.58428 
69.3959 67.8785 1.61964 
68.9242 66.5887 1.77794 
69.8995 65.5964 1.82352 
70.3849 68.3749 9.93179 
71.3052 65.6694 1.68913 
72.1423 64.5026 1.9779 
72.026 62.2961 2.96194 
72.7805 63.3879 2.41881 
71.3105 63.267 2.47579 
70.8389 68.0813 1.50952 
72.2787 68.2116 1.49609 
71.8129 66.9302 1.51502 
71.8019 68.2926 9.77287 
72.738 65.7838 1.66879 
69.8452 69.178 1.65212 
68.866 70.2862 1.88958 
69.375 71.5228 2.11888 
70.3241 70.4374 1.83652 
69.9837 72.7821 2.47761 
71.3043 69.3516 1.59763 
72.7371 69.4927 1.62528 
71.7595 70.6238 1.82995 
70.7856 71.716 2.12709 
72.1183 71.9054 2.18308 
69.7849 69.4153 9.78507 
68.784 70.2362 9.92062 
68.5223 72.5539 2.48539 
69.2071 71.582 9.78345 
69.6715 72.8908 9.90027 
70.1917 70.6334 9.568 
72.4497 69.4185 9.43658 
71.122 69.5142 9.52719 
71.5843 70.7626 9.36006 
72.147 71.9989 9.43954 
70.6516 71.8956 9.54469 
65.2605 63.9732 16.6524 
64.0484 64.782 16.7434 
62.9544 65.6948 16.9332 
64.7547 65.0379 15.5412 
63.7039 65.8728 15.7109 
65.4497 63.2526 17.8192 
66.521 62.9893 17.3254 
66.3686 65.7756 13.2453 
65.7472 65.2318 14.3482 
65.8129 64.3679 15.449 
64.2716 62.9245 20.0711 
63.7673 62.7169 21.3996 
63.0869 63.5959 20.3732 
63.6248 63.7748 19.0894 
63.2894 64.6499 17.9904 
64.9231 62.2313 20.948 
65.8677 62.1396 20.0019 
66.26 62.4835 18.6861 
64.3636 63.8728 17.8842 
64.951 62.9577 19.0289 
64.1686 68.71 12.9239 
64.2921 67.3558 13.6511 
64.5755 66.0737 14.5094 
63.3531 68.239 14.0019 
63.5161 66.9611 14.8115 
64.2582 70.0304 12.3269 
64.4345 71.3882 11.9366 
63.2941 69.6173 13.3391 
63.3818 70.9902 12.8279 
63.5531 72.3585 12.5337 
65.1904 69.1366 11.9144 
66.1777 68.2565 11.6189 
65.2896 66.5104 13.4122 
66.0562 67.0562 12.3822 
65.1053 67.8601 12.5894 
66.339 69.5269 11.0699 
66.5779 70.8606 10.7063 
65.6195 71.8243 11.1585 
64.7031 72.7389 11.7516 
65.358 70.4677 11.4377 
69.3712 63.3527 14.9351 
68.9727 62.7702 16.2227 
68.8637 62.2225 17.4956 
67.7386 62.815 16.7719 
67.5377 62.2978 18.0808 
69.3933 63.9953 13.8559 
68.1593 64.0139 14.336 
66.6307 63.5426 16.1369 
67.9392 63.3899 15.5055 
66.9011 64.187 14.8487 
70.1808 62.7962 15.7862 
72.3299 63.0821 15.1254 
70.2029 62.2444 16.9796 
71.4051 62.5439 16.175 
72.67 62.4798 16.4043 
72.7693 64.4379 12.9524 
71.3574 64.5127 12.784 
70.5959 63.8478 13.8175 
70.9658 63.2071 14.8792 
71.9316 63.7543 13.9042 
68.1496 66.3866 11.671 
69.1753 65.4617 12.0924 
71.7132 66.1646 11.0114 
70.6458 65.4014 11.8006 
72.1554 65.2394 11.9017 
67.0168 66.3532 12.2867 
67.163 64.8507 13.7474 
69.9788 64.6476 12.7887 
67.7892 65.4751 12.658 
68.5709 64.6977 13.1835 
68.7253 68.7647 10.2537 
67.5977 69.8466 10.3952 
71.0976 67.2907 10.2919 
69.6209 67.5448 10.4603 
72.4756 67.1351 10.3138 
66.9094 72.2455 10.5857 
67.1752 67.396 11.4772 
67.3964 68.5893 10.8323 
68.3753 67.5279 10.8664 
70.4548 66.4193 10.9475 
69.3201 66.4239 11.2146 
51.1409 57.7182 28.5773 
51.2132 58.1446 27.363 
51.739 58.0816 26.1668 
52.0059 56.9795 28.0849 
52.3049 57.1783 26.8544 
50.33 58.6172 28.7204 
50.6183 57.8503 29.8079 
52.149 55.9868 30.3508 
51.6139 56.8612 29.4641 
51.0675 57.0161 30.6954 
50.8414 59.0987 26.2096 
50.8779 59.6904 24.9189 
50.958 60.2596 23.6631 
51.7139 58.6234 25.0818 
51.7339 59.2093 23.8716 
49.5072 59.6204 28.8106 
48.9092 59.9175 30.0708 
49.7286 58.871 29.9753 
50.2774 59.1591 27.5864 
49.9762 59.9662 26.6753 
48.6102 62.1867 26.0977 
48.5591 61.5181 27.5619 
48.1261 61.0112 30.1873 
47.954 61.7317 29.0857 
47.3312 62.2455 30.25 
47.9363 62.8456 26.8749 
48.0464 63.3913 25.5845 
47.2209 62.9532 29.0783 
47.834 62.4019 28.0468 
47.2281 63.5612 27.8282 
50.0421 60.431 25.5584 
50.1286 60.9432 24.3774 
49.3279 60.3452 27.7065 
49.2323 61.0784 26.4675 
48.7023 60.7179 28.8543 
50.2974 61.4308 23.1306 
48.946 63.3176 23.3281 
49.4833 62.147 23.8676 
48.7097 62.8451 24.6799 
49.324 61.6392 25.1548 
55.883 53.6191 27.5183 
55.4112 53.5026 28.8532 
55.8315 52.5377 30.5076 
56.2189 52.6717 29.2835 
54.9509 53.3703 30.2855 
56.1338 54.5324 24.8284 
55.0999 54.5519 26.8454 
53.9086 54.1873 30.6107 
54.3378 54.2523 29.3415 
54.7166 54.4027 28.0555 
57.1982 52.9458 26.5828 
57.8254 52.0643 27.6091 
56.8756 51.7912 30.2316 
56.7026 52.7802 27.982 
57.3255 51.9248 28.9396 
57.6487 54.275 22.7141 
56.8924 54.3557 23.8451 
57.8994 53.5003 24.0199 
56.2283 53.8573 26.2248 
57.0861 53.61 25.1959 
53.868 56.4052 25.0931 
53.4317 57.2001 24.2888 
52.5538 58.1473 24.1784 
53.4565 57.7361 23.1453 
52.5731 58.7769 22.8933 
55.7581 55.331 23.7543 
56.576 55.1245 22.7218 
55.3589 56.1325 22.7748 
54.4523 56.5122 23.6992 
54.9383 55.6258 24.6673 
53.2733 55.1183 29.6719 
52.916 55.0511 30.83 
52.5892 56.0402 28.9767 
52.9925 56.1649 27.6455 
52.6984 57.3962 25.4381 
53.6599 55.2111 28.4475 
55.3743 54.8103 25.6658 
54.0133 55.3838 27.1864 
54.3676 55.5566 25.9772 
53.2964 56.4099 26.3242 
49.5143 57.8162 34.0362 
48.7586 58.6284 34.7665 
48.6588 59.4166 32.4811 
48.8904 58.7863 33.4922 
49.2107 59.0645 31.2756 
50.1993 57.1937 33.262 
50.2225 56.7777 34.6612 
50.0594 58.0713 31.0431 
49.5673 58.2193 32.4458 
50.4849 57.2735 31.909 
48.7631 58.313 36.0827 
48.6139 58.2442 37.5092 
47.7626 59.4464 37.8921 
48.1023 59.1336 36.7067 
48.0632 59.4575 35.3901 
50.054 56.3275 37.493 
50.769 55.354 37.9905 
50.1719 56.4982 36.0557 
49.4796 57.5164 35.4103 
49.3844 57.324 36.8328 
46.6068 62.2224 33.7807 
46.7175 61.6984 34.9882 
46.8101 61.2608 36.2411 
46.1612 62.451 36.0768 
46.312 61.953 37.3488 
46.4981 62.8052 32.5977 
46.4741 63.3195 31.3413 
45.6617 63.2424 37.0964 
46.0556 62.939 34.837 
45.9547 63.4884 33.6303 
47.8935 60.4661 32.6825 
48.4063 60.1535 31.3452 
48.0875 59.7914 33.9608 
47.4076 60.5275 35.1141 
47.4642 60.1474 36.4859 
47.6802 61.2147 31.4205 
47.0339 62.2695 31.4633 
47.1736 61.6065 32.6573 
46.9872 60.7438 37.5185 
47.3194 60.9951 33.866 
55.6899 51.8347 32.9158 
55.7796 51.2802 34.4269 
55.3242 51.0141 36.7327 
55.0616 51.5882 35.4972 
54.5519 51.4518 37.7435 
54.8574 52.1701 34.1454 
55.2714 52.5994 31.7047 
53.4441 52.533 37.7034 
54.2862 51.9958 36.5965 
54.0943 52.5267 35.3211 
56.8817 50.2988 34.6508 
57.5672 50.1461 33.4314 
57.278 49.2177 37.2364 
57.2796 49.6229 35.813 
56.3315 50.0996 36.8771 
57.4776 50.9847 31.1822 
56.3147 51.7665 31.5635 
56.9405 50.9791 32.395 
56.1237 50.6207 35.6636 
56.5119 50.9554 33.5236 
53.3145 54.316 31.8756 
53.6129 53.6744 32.9901 
54.322 53.4411 31.6866 
53.8297 53.1261 34.1279 
54.6264 52.7627 32.9338 
52.4355 53.9386 36.1712 
52.4874 53.5961 37.336 
53.3502 52.9421 36.4489 
52.7593 54.1197 34.2733 
53.1071 53.5009 35.2444 
51.5421 56.2053 31.5555 
51.0072 56.4401 32.6687 
52.3407 55.2773 31.8698 
51.7571 55.5301 32.9686 
52.6419 54.5931 33.0668 
50.9801 56.1027 33.9216 
50.9129 55.5113 36.5553 
51.0082 55.724 35.2224 
51.6168 54.6061 37.0423 
51.866 54.7179 35.4992 
51.8409 55.0784 34.2239 
45.6259 66.6558 28.2072 
45.7933 67.0925 26.9267 
45.1938 67.908 27.9278 
45.9091 67.6469 25.7999 
45.3591 68.4134 26.6648 
46.084 65.449 28.5021 
46.6088 64.1957 28.8372 
46.2647 67.7379 24.6215 
46.244 65.9343 27.119 
46.4361 66.4988 25.6648 
44.9264 67.0044 30.5292 
44.8641 66.5347 31.7998 
44.4001 67.8468 31.548 
45.0425 67.4542 29.2259 
44.5013 68.2888 30.233 
45.9511 64.4737 31.0368 
46.0254 64.8948 29.7991 
45.3713 65.2539 32.0602 
45.4978 66.1864 29.52 
45.4199 65.7243 30.7859 
44.8623 66.0161 33.0732 
44.8854 65.515 34.374 
45.9035 64.0355 32.3625 
45.3792 64.7484 33.3731 
45.4334 64.2381 34.6392 
44.5398 65.7771 36.7222 
44.6436 65.3759 38.0006 
45.5424 63.7058 35.8587 
44.9682 64.9807 35.6658 
45.0701 64.5123 36.9321 
43.9328 68.1384 33.8075 
43.9178 68.7032 32.579 
44.3674 67.3319 32.8158 
44.0011 67.5147 35.1408 
44.3927 66.7896 34.0928 
43.6865 68.1924 36.289 
43.7109 67.9555 37.6337 
44.077 67.0167 36.5238 
44.4554 66.2556 35.4233 
44.1547 66.6492 37.8295 
44.8092 70.8761 25.897 
45.3672 69.9961 24.9747 
45.6707 70.3559 23.7976 
45.6615 68.8049 25.2574 
46.0485 69.0411 23.8881 
44.5204 70.4549 27.2647 
44.289 70.0404 28.6149 
44.6395 68.7404 28.9324 
45.0595 69.6211 26.2881 
44.8105 69.1963 27.6365 
44.614 72.1293 25.5239 
44.9984 72.541 24.1388 
45.372 72.9149 22.9668 
45.1426 71.3093 24.5423 
45.6172 71.5278 23.1063 
43.7941 72.607 27.88 
43.534 72.2911 29.221 
43.7952 70.946 29.5928 
44.0101 71.3191 28.2642 
44.2826 71.7038 26.9025 
43.1694 70.9785 33.0595 
43.0582 70.8778 34.2326 
43.0308 70.4328 36.5008 
42.8548 71.3295 35.4828 
42.8996 70.8673 37.7133 
42.8869 72.2733 32.76 
42.9424 72.8754 31.4735 
42.554 72.603 35.7526 
42.6973 71.7832 36.7984 
42.7544 72.1301 34.2725 
44.0026 69.1456 31.24 
44.1232 69.5995 29.9208 
43.6058 68.7776 34.8665 
43.356 69.2985 36.0893 
43.3161 69.2781 37.3913 
43.6557 70.4911 30.8823 
43.3442 71.9163 30.5209 
43.2396 71.419 31.7714 
43.5592 70.0174 32.2226 
43.2191 70.0234 35.065 
43.4842 69.6021 33.6391 
47.5483 64.5334 25.1794 
46.852 65.2562 26.1633 
46.6296 63.5618 30.0994 
